b_mm,d_mm,rh0_s,fc_MPa,fy_MPa,M_kNm,es,c_d,b_d
577.3804141138286,1453.0,0.8381629928533807,44.0,304.0,-747429.075320884,-0.002676033591973634,9.260219348901897,0.39737124164750764
971.4058754338564,1231.0,0.4804630014992437,42.0,506.0,-860667.6847778657,-0.0026695998260153494,9.079898366334914,0.7891193139186485
523.5865666880993,1085.0,0.26722248244241764,62.0,479.0,-16916.714784163603,-0.0021971457347031466,3.7366681970491338,0.48256826422866295
623.3483158713426,494.0,0.45811744686274847,67.0,463.0,-27820.65334457076,-0.0024764351078405294,5.729948751197475,1.2618386960958352
605.368703973171,534.0,0.09266999436129564,49.0,496.0,3556.332749802885,-0.0010971108607285972,1.5765500669937451,1.1336492583767248
340.7925065158962,791.0,0.7701117714361074,37.0,316.0,-148868.52733510415,-0.002695374882595351,9.84817018885197,0.4308375556458865
1535.5478943158125,880.0,0.6645213256602448,51.0,362.0,-507625.670686216,-0.002629288498370411,8.092546324601406,1.7449407889952415
513.2018018466205,966.0,0.30175043259461454,29.0,464.0,-123374.97886360517,-0.0025548296120479048,6.738992711983416,0.5312648052242448
669.1997474297403,576.0,0.3816263230801755,66.0,350.0,-5648.105174361607,-0.002180986415364545,3.662942906295391,1.1618051170655215
115.02051284446989,329.0,0.37984771686053975,22.0,587.0,-13773.753607773297,-0.002786137733383854,14.027720024985017,0.3496064220196653
333.7343682527263,504.0,0.8804870550231267,50.0,317.0,-54035.983900187275,-0.0026835015074812246,9.478718132668616,0.6621713655808061
2528.578506977604,1366.0,0.8669608460391424,48.0,402.0,-5378875.653344142,-0.0027516506432474163,12.079757480462204,1.8510823623554933
1166.6593657634585,1054.0,0.43188733209856034,67.0,425.0,-145477.31630800726,-0.002394981096735736,4.958522756585079,1.1068874437983478
939.1166553143464,989.0,0.702894210900352,36.0,553.0,-1910679.1621289859,-0.00281274969810635,16.02133598536927,0.9495618355049004
852.8076425010717,672.0,0.9178887459582101,56.0,329.0,-252614.6256503517,-0.0026926341445880275,9.760355443447029,1.269058991817071
672.1093299958554,628.0,0.9983493025083879,51.0,333.0,-249781.89409857083,-0.0027317579857807557,11.183930335193445,1.0702377866176043
2155.9897362487573,1421.0,1.0843386857490027,59.0,300.0,-3176916.0323981587,-0.002699378981600353,9.979342149695553,1.5172341564030662
1185.723191992016,1466.0,0.3895255562122618,20.0,379.0,-1257306.674995279,-0.0027063608654030826,10.21662185497905,0.8088152742101063
409.13848234577324,458.0,1.295214020667787,67.0,549.0,-319956.7239760864,-0.0028438239414203263,19.209090223451476,0.8933154636370595
659.3908503432106,419.0,0.3411295061312851,62.0,448.0,-7960.572826569088,-0.0023275686899215174,4.461422237536586,1.5737251798167315
2125.906803813695,1333.0,0.40413188310740233,63.0,470.0,-554991.7396211459,-0.0024502400300452217,5.456926957135074,1.5948288100627872
323.06939633582994,422.0,0.8250733264715574,61.0,549.0,-87773.26284709756,-0.002776787516020838,13.440108485509532,0.7655672898953316
1050.8618696590397,584.0,1.2098957518730127,46.0,361.0,-717788.5831225873,-0.002806252460243777,15.484067584933799,1.7994210096901364
1381.7306193558907,1022.0,0.04696965666298247,69.0,502.0,27188.56300921896,0.0018504443371593626,0.6185000365877684,1.3519869073932393
518.5398117636097,730.0,0.5244734382554844,54.0,514.0,-144262.372250679,-0.0026606856430741524,8.841358871990224,0.7103285092652187
1796.5786375297507,980.0,0.7959053363001575,53.0,496.0,-2303270.8889588024,-0.0027701350393020477,13.051140943321354,1.833243507683419
639.96337692782,1034.0,0.7997472334534735,26.0,311.0,-787455.0995921005,-0.0027734211758396886,13.240425318287482,0.6189200937406383
511.21916540474183,797.0,0.13146523730857673,58.0,594.0,5274.757013982919,-0.0017689260092114422,2.4368965817224084,0.641429316693528
265.6387870785292,713.0,1.0320502627202597,70.0,541.0,-278369.49899921095,-0.0027921962104128267,14.436695336306668,0.3725649187637156
334.9864346211075,438.0,1.0339862510828965,54.0,334.0,-61299.93548482673,-0.0027351331404046938,11.326445311367921,0.7648092114637157
2064.3532449153086,1233.0,0.2814986094631211,21.0,530.0,-1488565.6187042093,-0.002694911191087253,9.833202373732357,1.674252428966187
755.3328242220489,691.0,0.9878031215695657,47.0,426.0,-647530.0525273822,-0.002796562968856455,14.746577764808238,1.0931010480782184
346.93533945875595,323.0,0.3310345858863557,57.0,511.0,-4565.770337629632,-0.0024414859249733125,5.371395519184815,1.0741032181385632
810.3721135508758,997.0,0.942649699135231,36.0,580.0,-3494007.9074486806,-0.002866875099097392,22.53522804268409,0.8128105451864351
282.0811064610744,796.0,0.7068226304847782,41.0,312.0,-85293.56571398144,-0.0026410476286439113,8.35765477371352,0.3543732493229578
447.93260948532316,1491.0,0.2376610078260667,28.0,568.0,-246794.9347635446,-0.0025504159789329285,6.672835019535633,0.3004242853690967
2266.611123531707,1396.0,0.09547682780924072,21.0,353.0,8326.466585365328,-0.0016494654025956343,2.221342574833546,1.6236469366272974
1675.3796779403592,1160.0,0.561178112058662,56.0,379.0,-591725.3695002175,-0.002563583029251436,6.8741598083462465,1.4442928258106544
906.9187328769815,921.0,0.31177405701926686,62.0,505.0,-59808.772263654486,-0.0023472996071242226,4.596289557574946,0.9847108934603491
713.8357136840453,525.0,0.884948922117208,54.0,317.0,-113472.3011819553,-0.0026739295924442653,9.200466925190735,1.359687073683896
993.8253927924525,1388.0,0.2508814347975731,42.0,341.0,-32462.923232650883,-0.0020610816422474802,3.1951659856572334,0.7160125308302971
352.71439382249025,643.0,0.18183090517543676,28.0,478.0,-10468.729081610083,-0.002301732964073676,4.296350601772554,0.5485449359603269
1400.0884915362979,1106.0,1.214700532989533,57.0,301.0,-1736542.9384782542,-0.0027415999013608457,11.6099026888894,1.2659027952407755
1560.5772026699938,1248.0,0.42397541899037483,69.0,374.0,-135590.5932368002,-0.002278742491077303,4.1594021038074676,1.250462502139418
1189.012466137071,1027.0,0.8130625022786278,29.0,585.0,-5158433.641316271,-0.002868957445156811,22.893326550218177,1.157753131584295
349.8562170886436,534.0,1.367464115824648,64.0,465.0,-307313.1005342276,-0.0028331736609260192,17.98277188513748,0.655161455222179
1311.0609327769114,699.0,1.0509460042870413,51.0,485.0,-1593051.0273471265,-0.002825042964249785,17.147066919235417,1.8756236520413612
2211.3207938415517,1186.0,1.1933581852661397,49.0,458.0,-9454430.95107713,-0.0028399712524886786,18.74663175619592,1.8645200622610048
2190.973938146628,1454.0,0.8611681553187531,48.0,598.0,-12668711.05222937,-0.002831926427697161,17.849326095089626,1.5068596548463742
757.6950488705988,581.0,0.769667609415877,47.0,578.0,-519739.3826003844,-0.0028075672642507545,15.589863067317344,1.3041222872127347
644.4414880897547,705.0,0.7563578594099899,65.0,488.0,-276681.12970666843,-0.0027081096430385627,10.277831824352942,0.9141014015457513
363.2929026066847,1180.0,0.2762890868958643,29.0,571.0,-175568.956205425,-0.0026049133904804413,7.593271773113552,0.3078753411921057
456.64822498799106,1247.0,0.7237949274562032,68.0,595.0,-833450.5438701262,-0.002738284195919522,11.462815593197789,0.36619745387970415
103.47947536189443,320.0,0.2124563475793494,29.0,356.0,-428.10606215820206,-0.0021759141807849024,3.640397553324431,0.3233733605059201
581.3556139936688,827.0,0.6576834461293302,22.0,379.0,-561423.4253717638,-0.002808695288450722,15.68178836634263,0.702969303498995
1852.62975199115,1070.0,0.033318330358969805,30.0,498.0,23743.86120160886,0.000853068131528746,0.7786002991879922,1.7314296747580842
838.7314413697034,549.0,0.3603239519857375,49.0,593.0,-84538.61130044705,-0.002590657841823859,7.328832225262986,1.5277439733510079
1125.9257449962377,1422.0,1.004001355605386,38.0,304.0,-2588269.8529069894,-0.0027528194145639345,12.136875534571317,0.7917902566780856
418.5520140428294,363.0,1.1764212576052144,69.0,594.0,-191055.43204720825,-0.0028363359404268,18.330230887730274,1.1530358513576568
2542.7709300985493,1482.0,1.2371425539347853,67.0,343.0,-6459089.70069735,-0.0027382935211915675,11.463224042672556,1.7157698583660927
1021.659857753647,875.0,0.6973574031253205,41.0,546.0,-1329161.929942958,-0.0027921003260073843,14.430037057713514,1.167611266004168
1134.6384679951748,790.0,0.2881959701128516,68.0,314.0,13917.363760678087,-0.0017544966557116316,2.408664748880367,1.4362512253103479
584.1029544769117,774.0,0.17078770325310333,32.0,321.0,-149.1156440641979,-0.001777360752435374,2.4537082430289203,0.7546549799443304
549.6815496837115,1264.0,0.8246850846429195,44.0,518.0,-1767426.3786541556,-0.002806765732022263,15.5251965989057,0.43487464373711354
1826.8875767354848,1396.0,0.7877932914482,20.0,378.0,-8225443.788536286,-0.0028544255949784505,20.608018281482327,1.308658722589889
652.1101731715844,1407.0,0.8223241020990341,70.0,443.0,-969366.5944125989,-0.0026815033773892835,9.419252158497013,0.4634756028227323
1319.1928744147656,1084.0,0.5333870017593623,46.0,330.0,-341298.1781716592,-0.002519232632049111,6.240024177985499,1.2169675963235844
858.9821883603096,1085.0,0.42392034343807083,41.0,506.0,-450635.3660437673,-0.002630965395889185,8.129318948905807,0.7916886528666448
2670.7493864111343,1387.0,0.11285176014096732,61.0,397.0,130739.13209742043,-0.0007432444031737306,1.3293420006220316,1.9255583175278546
2198.4830068689907,1403.0,1.1592001385891564,63.0,580.0,-15355546.532250639,-0.002844687050052832,19.315839413393974,1.5669871752451823
590.6301017756988,621.0,0.4836923697654463,54.0,328.0,-26315.26311257933,-0.0024234383220562436,5.20325945126837,0.9510951719415439
1235.0447344478298,1288.0,0.6766854196569194,55.0,381.0,-928319.5111590449,-0.002646406370533862,8.484315751190007,0.9588856633911722
1487.5514598121872,1099.0,0.2255450785867248,69.0,426.0,31225.730400404434,-0.0018096911201016268,2.5203542128125056,1.3535500089282868
774.1485333638084,686.0,0.5792393025206388,53.0,368.0,-106064.66158465728,-0.002574293748969702,7.0471128688840565,1.1284964043204204
152.48546865884254,357.0,0.3430973428683677,65.0,307.0,95.7578969800065,-0.0019771518509855367,2.9329866832047022,0.4271301643104833
1470.2666361481888,1006.0,0.34157992157875366,21.0,431.0,-684305.2905996563,-0.0026908218485566077,9.703143595349669,1.4614976502467085
381.3353526725064,1239.0,0.5531284084928333,41.0,530.0,-550192.6131289281,-0.0027299774508705637,11.110183240889048,0.3077767172498034
1417.790425900936,809.0,0.5356081530032318,51.0,556.0,-672816.0582393041,-0.0027005449901989754,10.018199401617544,1.7525221580975723
198.3953487771825,499.0,0.36105863850549524,37.0,554.0,-21542.236180994667,-0.00262938836531653,8.094726984386822,0.3975858692929509
949.8939154887212,1444.0,0.2087047409348468,33.0,369.0,-56859.352279942534,-0.002110241275403184,3.3717005712525214,0.6578212711140728
641.7250942154079,808.0,0.40031487482590045,26.0,486.0,-277267.9388463183,-0.0027103360444103233,10.35682880837837,0.7942142255141187
318.1690003459842,406.0,0.7137534862685463,39.0,538.0,-96503.54822306696,-0.0028002117287138674,15.015896482248733,0.7836674885369069
283.59610163067174,311.0,0.11792439563140134,50.0,327.0,577.8748398123546,-0.0007091193099415172,1.3095400441493155,0.9118845711597162
276.52234062329467,745.0,1.0981482049941915,43.0,386.0,-312187.07890374475,-0.002807838810261346,15.611893348912478,0.3711709270111338
1231.0836874244867,1230.0,0.3602530346466615,20.0,333.0,-564922.2700940147,-0.0026386423772727916,8.302024950680849,1.0008810466865745
731.123986436331,1206.0,1.0054269023542914,43.0,489.0,-2993497.3248066423,-0.0028343259156585507,18.107841138370723,0.6062387947233259
1883.9745073731583,1404.0,0.6426418563956531,68.0,547.0,-2664292.349373971,-0.002679368553029701,9.356537009540117,1.3418621847387167
755.6441957652903,963.0,0.35264975401647947,62.0,405.0,-35535.97759324161,-0.0022804737906356705,4.1694103160611355,0.7846772541695641
1490.9589797537374,1111.0,1.0579880502247252,39.0,358.0,-3285020.738279192,-0.002797447914927631,14.811005272683994,1.3419972815065142
439.8128617602009,565.0,0.557481589919253,60.0,365.0,-28423.12610417614,-0.002511256051587063,6.138183418417115,0.7784298438233644
1437.1871688674069,1158.0,1.3208744281669191,56.0,469.0,-6575057.263127645,-0.0028501670987484784,20.02230468035827,1.2410942736333392
1808.4369003406416,1290.0,0.9403296165567039,47.0,589.0,-9887072.890921937,-0.0028454337775368085,19.40915649093012,1.4018890700315052
1727.708178535223,1064.0,0.7716924974042741,43.0,468.0,-2783539.7520667836,-0.002774459879248458,13.30140282803537,1.6237858820819764
203.94635407002784,546.0,1.0200747119632694,66.0,334.0,-42187.36905789416,-0.0026789157340354162,9.343341664492854,0.373528121007377
241.4209127946336,509.0,0.911591225832969,37.0,448.0,-140306.25908096987,-0.002818478361272002,16.526955249094904,0.4743043473371977
816.1115611814778,561.0,0.6056702739617751,40.0,521.0,-295060.20770730707,-0.002752951665003323,12.143372672559616,1.4547443158315112
95.5762185742957,301.0,1.2956099322997736,66.0,568.0,-35423.60952284541,-0.0028513465926862367,20.181172125223405,0.3175289653631086
2390.3287811119844,1297.0,0.9906671061094422,35.0,569.0,-19206777.502487127,-0.0028733345406662604,23.68443627631398,1.8429674488141745
376.7277913429215,682.0,0.8603818672071262,49.0,492.0,-302758.7752264096,-0.0027933773397375594,14.519220671099507,0.5523867908253981
1613.2902207247841,1489.0,0.5297603606287338,22.0,542.0,-6857723.302789714,-0.002833925466426685,18.0641783869628,1.083472277182528
2156.9343833269186,1315.0,0.275779199053236,47.0,587.0,-619529.2864304974,-0.002471176927030128,5.672974863127644,1.6402542838987975
171.30939111866564,361.0,0.5318863113320274,29.0,572.0,-35123.65682414055,-0.0027951304998912437,14.643468151225203,0.47454124963619293
1186.3902720630097,1472.0,0.6734390906604905,52.0,590.0,-3569439.567056242,-0.0027735414302736848,13.247456272578358,0.8059716522167185
545.7615486040809,620.0,0.4188442985328614,45.0,474.0,-66440.0973115474,-0.002578891623225778,7.124056811646978,0.8802605622646466
714.8835940811994,1114.0,0.11377151099362903,46.0,541.0,11626.095387559511,-0.0016251334079630507,2.182029891027693,0.6417267451357266
337.58974230699164,407.0,0.40815701979121355,58.0,424.0,-7308.176052694379,-0.0024444944480386008,5.400486078685428,0.8294588263071048
1585.524655257823,999.0,0.7694471909792417,27.0,466.0,-3864841.3463023654,-0.002836785726920815,18.380745405424925,1.5871117670248478
1796.7318832863475,1102.0,0.303227909878933,59.0,423.0,-78032.62148243557,-0.00223757696527765,3.9348234029845437,1.6304282062489541
1413.6669896214878,726.0,0.23935255759927854,50.0,302.0,8057.138574824329,-0.0017778940236075087,2.454778929120072,1.947199710222435
1041.8954507151761,1137.0,0.11493766288445528,36.0,420.0,13733.320455531557,-0.0014922616832607942,1.9897351992009573,0.9163548379201197
2528.2738546275414,1410.0,0.4225947998051518,56.0,496.0,-1266146.3045298122,-0.002557171321415981,6.774628982008897,1.79310202455854
602.0807104842709,1254.0,0.4812145705969928,46.0,510.0,-496865.359477714,-0.002655187973168142,8.700392580746318,0.48012815828091776
341.4420546371415,706.0,0.9229837464124213,43.0,531.0,-475815.0954471442,-0.0028338021637653505,18.050776520125066,0.4836289725738548
491.1849770224591,490.0,0.4975188398291379,57.0,509.0,-48183.99379270378,-0.0026269207634766257,8.041187250076407,1.0024183204539983
407.2677755421167,515.0,0.4531052323374208,22.0,498.0,-122681.20052655273,-0.0027886737887482904,14.196062013465589,0.7908112146448868
509.6463335568445,1318.0,0.47906739699635326,21.0,418.0,-817151.8094373464,-0.002772696824387143,13.198231797296138,0.3866815884346317
1236.0416194703857,648.0,0.6749140609028732,21.0,558.0,-1866496.4697107167,-0.0028791363443576258,24.82135745485604,1.9074716349851633
1335.6645579993155,1498.0,1.1226563921243429,57.0,459.0,-6668800.467591061,-0.002816655091640421,16.36260328602281,0.8916318811744429
747.5030438758852,838.0,0.75504587862549,34.0,526.0,-1224011.1995359175,-0.002823798167894623,17.02592966346605,0.8920084055798152
603.4732407413965,1119.0,0.4974880570257539,22.0,342.0,-456310.1846537196,-0.002719732318007816,10.704052563875925,0.5392969086160826
1084.5769945619593,677.0,0.4022366748960829,25.0,350.0,-161836.39156211546,-0.00261509867639139,7.794205465114409,1.602033965379556
1341.7974835126656,704.0,0.5991187934571548,26.0,552.0,-1425631.375400749,-0.0028295957455862233,17.605194250111765,1.9059623345350365
309.4074919645658,572.0,0.7663281683580603,55.0,416.0,-77761.77428568242,-0.002714038144428996,10.490909684473982,0.5409221887492409
599.4644616878944,388.0,1.4124699590555299,63.0,426.0,-250778.94306031975,-0.002826457732523724,17.28685491798192,1.545011499195604
1041.7790985324018,976.0,0.28502580496873464,30.0,514.0,-272251.70765010547,-0.0025636128423423736,6.8746294370873615,1.0673966173487723
438.81823222021876,474.0,0.34662619426406127,49.0,405.0,-9484.712429270328,-0.0023769571759529474,4.8150783288267816,0.9257768612240902
